"table_catalog","table_schema","table_name","column_name","data_type","numeric_precision","ordinal_position","column_default","is_nullable","description"
kyc_db,public,zz_state,coordinate_boundaries,character varying,,5,,YES,
kyc_db,public,zz_state,name,character varying,,6,,YES,
kyc_db,public,zz_territory,id,bigint,64,1,,NO,
kyc_db,public,zz_territory,rev,bigint,64,2,,NO,
kyc_db,public,zz_territory,revtype,smallint,16,3,,YES,
kyc_db,public,zz_territory,description,character varying,,4,,YES,
kyc_db,public,zz_territory,name,character varying,,5,,YES,
kyc_db,public,zz_territory,state_fk,bigint,64,6,,YES,
kyc_db,public,zz_territory,zone_fk,bigint,64,7,,YES,
kyc_db,public,zz_user_act_deact_reason,pk,numeric,19,1,,NO,
kyc_db,public,zz_user_act_deact_reason,rev,numeric,19,2,,NO,
kyc_db,public,zz_user_act_deact_reason,revtype,numeric,3,3,,YES,
kyc_db,public,zz_user_act_deact_reason,category,text,,4,,YES,
kyc_db,public,zz_user_act_deact_reason,name,text,,5,,YES,
kyc_db,public,zz_user_act_deact_reason,value,text,,6,,YES,
kyc_db,public,zz_user_creation_request,pk,numeric,19,1,,NO,
kyc_db,public,zz_user_creation_request,rev,numeric,19,2,,NO,
kyc_db,public,zz_user_creation_request,revtype,numeric,3,3,,YES,
kyc_db,public,zz_user_creation_request,approval_date,timestamp without time zone,,4,,YES,
kyc_db,public,zz_user_creation_request,approval_feedback_message,text,,5,,YES,
kyc_db,public,zz_user_creation_request,status,text,,6,,YES,
kyc_db,public,zz_user_creation_request,email_address,text,,7,,YES,
kyc_db,public,zz_user_creation_request,first_name,text,,8,,YES,
kyc_db,public,zz_user_creation_request,gender,text,,9,,YES,
kyc_db,public,zz_user_creation_request,outlet_location,text,,10,,YES,
kyc_db,public,zz_user_creation_request,outlet_name,text,,11,,YES,
kyc_db,public,zz_user_creation_request,phone_number,text,,12,,YES,
kyc_db,public,zz_user_creation_request,surname,text,,13,,YES,
kyc_db,public,zz_user_creation_request,agent_detail_pk,numeric,19,14,,YES,
kyc_db,public,zz_user_creation_request,approved_by_km_user_fk,numeric,19,15,,YES,
kyc_db,public,zz_user_creation_request,area_fk,numeric,19,16,,YES,
kyc_db,public,zz_user_creation_request,attachment_fk,numeric,19,17,,YES,
kyc_db,public,zz_user_creation_request,node_fk,numeric,19,18,,YES,
kyc_db,public,zz_user_creation_request,node_assignment_history_fk,numeric,19,19,,YES,
kyc_db,public,zz_user_creation_request,outlet_type_fk,numeric,19,20,,YES,
kyc_db,public,zz_user_creation_request,requested_by_km_user_fk,numeric,19,21,,YES,
kyc_db,public,zz_user_creation_request,requested_by_kyc_dealer_fk,numeric,19,22,,YES,
kyc_db,public,zz_user_creation_request,territory_fk,numeric,19,23,,YES,
kyc_db,public,zz_vendor_licenses,pk,bigint,64,1,,NO,
kyc_db,public,zz_vendor_licenses,rev,bigint,64,2,,NO,
kyc_db,public,zz_vendor_licenses,revtype,smallint,16,3,,YES,
kyc_db,public,zz_vendor_licenses,allocated_licenses,integer,32,4,,YES,
kyc_db,public,zz_vendor_licenses,no_of_licenses,integer,32,5,,YES,
kyc_db,public,zz_vendor_licenses,vendor_id,bigint,64,6,,YES,
kyc_db,public,zz_workflow,pk,bigint,64,1,,NO,
kyc_db,public,zz_workflow,rev,bigint,64,2,,NO,
kyc_db,public,zz_workflow,revtype,smallint,16,3,,YES,
kyc_db,public,zz_workflow,description,character varying,,4,,YES,
kyc_db,public,zz_workflow,name,character varying,,5,,YES,
kyc_db,public,zz_workflow,workflow_order,integer,32,6,,YES,
kyc_db,public,zz_workflow,workflow_activity_enum,character varying,,7,,YES,
kyc_db,public,zz_zone,id,bigint,64,1,,NO,
kyc_db,public,zz_zone,rev,bigint,64,2,,NO,
kyc_db,public,zz_zone,revtype,smallint,16,3,,YES,
kyc_db,public,zz_zone,code,character varying,,4,,YES,
kyc_db,public,zz_zone,name,character varying,,5,,YES,
kyc_db,public,zz_zone,region_fk,bigint,64,6,,YES,
